City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
276,San Ignacio,BZ,2021-01-30 19:56:04,17.1561,-89.0714,80.6,65,75,4.61
277,Encruzilhada,BR,2021-01-30 19:56:04,-15.5314,-40.9094,82.22,48,19,10.27
278,Ferme-Neuve,CA,2021-01-30 19:56:04,46.7001,-75.4493,10.4,52,46,5.75
279,Wufeng,CN,2021-01-30 19:56:04,27.45,104.8333,33.58,100,100,3.4
280,Wuwei,CN,2021-01-30 19:56:04,37.9281,102.6414,22.98,66,0,4.68
281,Mnogovershinnyy,RU,2021-01-30 19:56:04,53.9353,139.9242,-10.28,91,100,4.07
282,Saldanha,ZA,2021-01-30 19:56:04,-33.0117,17.9442,64.56,89,0,8.77
283,Itoman,JP,2021-01-30 19:56:04,26.1247,127.6694,59.0,58,20,9.22
284,Hovd,MN,2021-01-30 19:56:04,48.0056,91.6419,9.97,82,98,0.6
285,Olean,US,2021-01-30 19:56:05,42.0776,-78.4297,27.0,63,75,3.44
286,Longyan,CN,2021-01-30 19:56:05,25.1072,117.0225,52.0,68,0,1.01
287,Mamlyutka,KZ,2021-01-30 19:56:05,54.9375,68.5394,18.32,94,100,10.98
288,Ca Mau,VN,2021-01-30 19:56:05,9.1769,105.15,73.31,83,67,5.7
289,Gerash,IR,2021-01-30 19:51:13,27.6652,54.1371,59.0,47,0,6.33
290,Kutum,SD,2021-01-30 19:56:05,14.2,24.6667,58.82,29,0,9.24
291,Mount Gambier,AU,2021-01-30 19:56:05,-37.8333,140.7667,50.0,93,0,2.71
292,Ambilobe,MG,2021-01-30 19:56:05,-13.2,49.05,74.59,92,3,2.28
293,Necochea,AR,2021-01-30 19:56:05,-38.5473,-58.7368,64.99,53,100,5.01
294,Dicabisagan,PH,2021-01-30 19:56:06,17.0818,122.4157,69.76,81,100,9.33
295,Butte,US,2021-01-30 19:53:02,39.6499,-121.5677,55.99,50,75,6.91
296,Hasaki,JP,2021-01-30 19:56:06,35.7333,140.8333,24.8,80,20,4.61
297,Ilhabela,BR,2021-01-30 19:56:06,-23.7781,-45.3581,81.0,73,43,5.88
298,Tromso,NO,2021-01-30 19:56:06,69.6496,18.957,19.0,86,0,1.14
299,Groton,US,2021-01-30 19:56:06,41.3501,-72.0784,27.0,36,1,11.5
300,Pangody,RU,2021-01-30 19:56:06,65.85,74.4859,-22.94,84,100,16.96
301,Petropavl,KZ,2021-01-30 19:51:43,54.8753,69.1628,17.02,94,100,10.76
302,Ihosy,MG,2021-01-30 19:56:06,-22.4,46.1167,70.9,86,1,3.31
303,Monclova,MX,2021-01-30 19:56:06,26.9,-101.4167,91.99,28,40,4.61
304,Gobo,JP,2021-01-30 19:56:07,33.8833,135.15,46.4,65,20,11.5
305,Coihaique,CL,2021-01-30 19:56:07,-45.5752,-72.0662,71.6,28,20,8.05
306,Olafsvik,IS,2021-01-30 19:56:07,64.8945,-23.7142,22.6,91,1,19.28
307,Caconda,AO,2021-01-30 19:56:07,-13.7333,15.0667,62.37,90,92,4.36
308,Tarata,BO,2021-01-30 19:56:07,-17.6167,-66.0167,73.99,38,8,11.99
309,Sambava,MG,2021-01-30 19:56:07,-14.2667,50.1667,78.12,82,6,4.36
310,Furstenfeld,AT,2021-01-30 19:56:07,47.05,16.0833,42.8,70,100,8.05
311,Waingapu,ID,2021-01-30 19:56:08,-9.6567,120.2641,78.08,82,100,16.96
312,Wajid,SO,2021-01-30 19:56:08,3.8093,43.2471,78.06,21,0,10.49
313,Rivera,UY,2021-01-30 19:51:47,-30.9053,-55.5508,89.44,50,86,6.82
314,Conceicao Da Barra,BR,2021-01-30 19:56:01,-18.5933,-39.7322,81.37,65,0,9.62
315,Bluefield,US,2021-01-30 19:56:08,37.2698,-81.2223,42.01,48,1,5.37
316,Mackenzie,CA,2021-01-30 19:56:08,55.2999,-123.1698,5.0,78,75,3.44
317,Itupiranga,BR,2021-01-30 19:56:08,-5.1347,-49.3267,87.8,70,40,5.75
318,Derzhavinsk,KZ,2021-01-30 19:56:08,51.1,66.3167,18.3,94,100,8.21
319,Hit,IQ,2021-01-30 19:56:08,33.6416,42.8251,52.86,46,4,8.08
320,La Ronge,CA,2021-01-30 19:56:09,55.1001,-105.2842,10.4,79,70,2.3
321,Aswan,EG,2021-01-30 19:54:05,24.0934,32.907,58.96,34,0,9.51
322,Ust-Ilimsk,RU,2021-01-30 19:56:09,58.0006,102.6619,-42.86,79,60,2.91
323,Alyangula,AU,2021-01-30 19:56:09,-13.8483,136.4192,78.8,100,19,16.46
324,Takoradi,GH,2021-01-30 19:56:09,4.8845,-1.7554,80.51,81,59,9.53
325,Nemuro,JP,2021-01-30 19:56:09,43.3236,145.575,21.22,92,100,16.82
326,Nome,US,2021-01-30 19:56:09,64.5011,-165.4064,-13.0,77,1,4.61
327,Nantucket,US,2021-01-30 19:56:09,41.2835,-70.0995,19.99,58,1,14.97
328,Xining,CN,2021-01-30 19:56:09,36.6167,101.7667,13.19,76,18,3.13
329,Tura,IN,2021-01-30 19:56:10,25.5198,90.2201,50.97,44,0,1.79
330,Tessalit,ML,2021-01-30 19:56:10,20.1986,1.0114,67.89,19,52,10.11
331,Faanui,PF,2021-01-30 19:56:10,-16.4833,-151.75,81.23,68,60,5.53
332,Elat,IL,2021-01-30 19:56:10,29.5581,34.9482,57.2,54,0,3.22
333,Sabang,ID,2021-01-30 19:56:10,5.8933,95.3214,81.28,74,6,19.33
334,Amahai,ID,2021-01-30 19:56:10,-3.3333,128.9167,77.86,81,87,4.9
335,Sorkjosen,NO,2021-01-30 19:56:10,69.8,20.9333,21.4,89,100,5.35
336,Havoysund,NO,2021-01-30 19:56:10,70.9963,24.6622,26.6,86,90,19.57
337,Dubbo,AU,2021-01-30 19:56:10,-32.25,148.6167,66.2,94,25,9.22
338,Ribeira Brava,PT,2021-01-30 19:56:10,32.65,-17.0667,62.01,94,64,1.1
339,Kualakapuas,ID,2021-01-30 19:56:11,-3.0091,114.3876,77.0,94,75,0.89
340,Port Macquarie,AU,2021-01-30 19:53:25,-31.4333,152.9167,70.0,99,50,8.66
341,Aykhal,RU,2021-01-30 19:56:11,66.0,111.5,-37.35,79,49,12.53
342,Ipixuna,BR,2021-01-30 19:56:11,-1.7625,-48.8043,84.2,74,75,10.36
343,Qidong,CN,2021-01-30 19:56:11,31.8128,121.6561,51.01,75,100,1.01
344,Daugavpils,LV,2021-01-30 19:56:11,55.8833,26.5333,25.03,97,97,10.31
345,San Carlos De Bariloche,AR,2021-01-30 19:54:10,-41.1456,-71.3082,75.2,17,75,4.61
346,Tautira,PF,2021-01-30 19:56:11,-17.7333,-149.15,86.0,62,75,6.91
347,Port Elizabeth,ZA,2021-01-30 19:56:11,-33.918,25.5701,64.4,94,40,5.75
348,Alice Springs,AU,2021-01-30 19:56:12,-23.7,133.8833,82.4,34,75,9.22
349,Gusinoye Ozero,RU,2021-01-30 19:56:12,51.1144,106.2614,-2.61,79,100,14.88
350,Angarsk,RU,2021-01-30 19:56:12,52.5367,103.8864,-7.6,71,90,20.13
351,Kailua,US,2021-01-30 19:56:12,21.4022,-157.7394,75.2,64,40,16.11
352,Keetmanshoop,NA,2021-01-30 19:56:12,-26.5833,18.1333,84.18,13,0,15.68
353,Yekaterinoslavka,RU,2021-01-30 19:56:12,50.3734,129.1139,-32.44,84,0,2.17
354,Katakwi,UG,2021-01-30 19:56:12,1.8911,33.9661,78.76,36,99,5.35
355,Rio Gallegos,AR,2021-01-30 19:56:12,-51.6226,-69.2181,62.6,36,40,18.41
356,Grindavik,IS,2021-01-30 19:56:12,63.8424,-22.4338,24.8,68,40,18.41
357,Nanortalik,GL,2021-01-30 19:56:13,60.1432,-45.2371,32.61,88,100,10.25
358,Abancay,PE,2021-01-30 19:56:13,-13.6339,-72.8814,53.6,82,90,9.22
359,Sri Aman,MY,2021-01-30 19:56:13,1.2376,111.4621,75.2,100,100,0.98
360,Tazovskiy,RU,2021-01-30 19:56:13,67.4667,78.7,-28.77,82,100,11.95
361,Aguilas,ES,2021-01-30 19:56:13,37.4063,-1.5829,64.0,48,100,21.0
362,Amparafaravola,MG,2021-01-30 19:56:13,-17.5833,48.2167,68.65,89,100,5.35
363,Sao Borja,BR,2021-01-30 19:56:13,-28.6606,-56.0044,88.05,59,97,9.42
364,Iquique,CL,2021-01-30 19:52:29,-20.2208,-70.1431,73.4,60,0,17.27
365,Dzaoudzi,YT,2021-01-30 19:56:13,-12.7887,45.2699,78.8,89,75,2.3
366,Lasa,IT,2021-01-30 19:56:14,46.6166,10.7002,39.0,93,90,3.44
367,North Bend,US,2021-01-30 19:56:14,43.4065,-124.2243,48.2,93,90,6.2
368,Alihe,CN,2021-01-30 19:56:14,50.5667,123.7167,-20.36,82,100,0.63
369,Ahipara,NZ,2021-01-30 19:56:14,-35.1667,173.1667,63.46,64,0,7.27
370,Vung Tau,VN,2021-01-30 19:56:14,10.346,107.0843,74.95,77,100,10.98
371,Abrau-Dyurso,RU,2021-01-30 19:56:14,44.69,37.59,44.6,65,100,11.18
372,Turayf,SA,2021-01-30 19:56:14,31.6725,38.6637,44.6,87,20,6.91
373,Nisia Floresta,BR,2021-01-30 19:55:51,-6.0911,-35.2086,86.0,62,20,16.11
374,Solnechnyy,RU,2021-01-30 19:56:14,50.7214,136.6319,-12.89,87,55,3.91
375,Knysna,ZA,2021-01-30 19:56:15,-34.0363,23.0471,66.2,82,75,2.89
376,Yulara,AU,2021-01-30 19:56:15,-25.2406,130.9889,84.2,37,40,12.66
377,Atar,MR,2021-01-30 19:56:15,20.5169,-13.0499,72.59,18,7,9.6
378,Okhotsk,RU,2021-01-30 19:56:15,59.3833,143.3,-12.68,79,0,15.32
379,General Cepeda,MX,2021-01-30 19:56:15,25.3833,-101.45,78.8,22,1,13.8
380,Oleksandrivka,UA,2021-01-30 19:56:15,48.9634,32.2349,35.85,95,100,13.27
381,Altamont,US,2021-01-30 19:56:15,42.2068,-121.7372,39.2,65,90,16.11
382,Mount Pleasant,US,2021-01-30 19:56:15,32.7941,-79.8626,51.01,50,1,3.44
383,Hamilton,US,2021-01-30 19:56:07,39.1834,-84.5333,36.0,48,75,12.66
384,Usakos,NA,2021-01-30 19:56:16,-22.0,15.6,74.98,52,0,10.2
385,Shenjiamen,CN,2021-01-30 19:56:16,29.9576,122.298,51.51,80,93,14.45
386,Les Cayes,HT,2021-01-30 19:56:16,18.2,-73.75,81.48,58,5,5.93
387,Sinnamary,GF,2021-01-30 19:56:16,5.3833,-52.95,79.52,85,100,14.45
388,Manicore,BR,2021-01-30 19:56:16,-5.8092,-61.3003,80.58,92,100,4.23
389,Bawal,IN,2021-01-30 19:56:16,28.0833,76.5833,49.69,44,0,3.11
390,Karatau,KZ,2021-01-30 19:56:16,43.1667,70.4667,40.57,65,100,3.29
391,Gorin,RU,2021-01-30 19:56:16,51.1983,136.6669,-9.8,90,82,4.03
392,Khani,GE,2021-01-30 19:56:17,41.9563,42.9566,39.2,87,0,9.22
393,Faya,SA,2021-01-30 19:56:17,18.3851,42.4509,57.2,71,0,4.61
394,Kahului,US,2021-01-30 19:56:17,20.8947,-156.47,73.4,73,40,17.27
395,Kondoa,TZ,2021-01-30 19:56:17,-4.9,35.7833,63.12,86,18,3.78
396,Naze,JP,2021-01-30 19:56:17,28.3667,129.4833,51.28,67,0,8.57
397,Berzence,HU,2021-01-30 19:56:17,46.2091,17.1481,44.01,75,0,10.36
398,Vao,NC,2021-01-30 19:56:17,-22.6667,167.4833,75.34,82,91,26.28
399,Tambacounda,SN,2021-01-30 19:56:17,13.7539,-13.7586,93.2,36,0,6.91
400,Campoverde,PE,2021-01-30 19:56:17,-8.4753,-74.8058,82.4,78,75,8.05
401,Murray,US,2021-01-30 19:56:17,40.6669,-111.888,42.8,65,1,0.98
402,San Patricio,US,2021-01-30 19:56:18,28.017,-97.5169,81.0,65,75,26.46
403,Nassau,US,2021-01-30 19:56:18,40.7507,-73.5829,33.01,31,1,11.5
404,Llanera,ES,2021-01-30 19:56:18,43.4619,-5.9311,53.01,87,75,24.16
405,Tarrafal,CV,2021-01-30 19:56:18,15.2833,-23.7667,75.2,57,0,18.41
406,Adelaide,AU,2021-01-30 19:56:18,-34.9333,138.6,61.0,72,0,11.5
407,San Carlos,VE,2021-01-30 19:56:18,9.6612,-68.5827,95.18,25,36,4.0
408,Dorado,PR,2021-01-30 19:56:18,18.4588,-66.2677,78.8,73,75,12.66
409,Dobric,RS,2021-01-30 19:56:18,44.7019,19.5814,48.0,80,99,5.41
410,Adwa,ET,2021-01-30 19:56:19,14.1646,38.8955,55.15,63,0,4.07
411,Imperia,IT,2021-01-30 19:56:19,43.9667,7.7833,50.0,93,75,12.66
412,Fukue,JP,2021-01-30 19:56:19,32.6881,128.8419,50.04,52,3,1.97
413,Abha,SA,2021-01-30 19:56:19,18.2164,42.5053,57.2,71,0,4.61
414,Emerald,AU,2021-01-30 19:56:19,-23.5333,148.1667,73.4,83,40,5.75
415,Kaitong,CN,2021-01-30 19:56:19,44.8135,123.15,-7.89,89,100,6.93
416,Merced,US,2021-01-30 19:56:19,37.1666,-120.7516,59.0,54,1,5.75
417,Banda Aceh,ID,2021-01-30 19:56:19,5.5577,95.3222,76.64,83,27,11.83
418,Bridlington,GB,2021-01-30 19:52:06,54.0831,-0.1919,36.0,81,84,3.0
419,Sobolevo,RU,2021-01-30 19:56:19,54.4299,31.8996,17.15,98,100,6.64
420,Goderich,CA,2021-01-30 19:56:20,43.7501,-81.7165,26.6,68,100,3.44
421,Bairiki,KI,2021-01-30 19:56:20,1.3292,172.9752,78.8,83,40,9.22
422,Swift Current,CA,2021-01-30 19:56:20,50.2834,-107.8014,5.0,85,1,4.61
423,Seoul,KR,2021-01-30 19:56:20,37.5683,126.9778,23.0,93,96,2.3
424,Morgantown,US,2021-01-30 19:55:08,39.6295,-79.9559,30.99,43,1,8.05
425,Lagoa Nova,BR,2021-01-30 19:56:20,-6.1,-36.4833,84.67,39,31,16.31
426,Dwarka,IN,2021-01-30 19:56:20,22.2394,68.9678,67.8,50,0,13.44
427,Narasapur,IN,2021-01-30 19:56:20,16.45,81.6667,69.93,90,100,2.15
428,Vicksburg,US,2021-01-30 19:55:38,32.3526,-90.8779,66.2,63,75,17.27
429,Dolores,AR,2021-01-30 19:56:20,-36.3132,-57.6792,61.92,68,100,14.92
430,Bima,ID,2021-01-30 19:56:21,-8.4667,118.7167,75.78,87,100,2.42
431,Oktyabrskiy,RU,2021-01-30 19:56:21,54.4815,53.471,23.45,97,85,11.41
432,Broome,US,2021-01-30 19:56:21,42.2506,-75.833,23.0,67,20,11.5
433,Port Lavaca,US,2021-01-30 19:56:21,28.615,-96.6261,75.2,69,90,19.57
434,Hami,CN,2021-01-30 19:56:21,42.8,93.45,21.22,83,0,1.36
435,Kapit,MY,2021-01-30 19:56:21,2.0167,112.9333,73.56,94,100,0.74
436,Tateyama,JP,2021-01-30 19:56:22,34.9833,139.8667,35.6,60,20,3.44
437,Torbay,CA,2021-01-30 19:56:22,47.6666,-52.7314,30.0,86,90,16.11
438,Opuwo,NA,2021-01-30 19:56:22,-18.0607,13.84,74.12,46,94,9.35
439,Santa Lucia,ES,2021-01-30 19:56:22,27.9117,-15.5407,64.99,72,20,18.41
440,Kieta,PG,2021-01-30 19:56:22,-6.2167,155.6333,81.18,80,50,13.67
441,Flin Flon,CA,2021-01-30 19:56:22,54.7682,-101.865,14.0,85,90,2.3
442,Kudahuvadhoo,MV,2021-01-30 19:56:22,2.6708,72.8944,81.07,78,84,12.19
443,Gamba,GA,2021-01-30 19:56:22,-2.65,10.0,78.28,86,100,6.4
444,Revelstoke,CA,2021-01-30 19:56:23,50.9832,-118.2023,28.4,86,90,3.76
445,Zyryanka,RU,2021-01-30 19:56:23,65.75,150.85,-33.25,83,100,11.5
446,Istra,RU,2021-01-30 19:52:13,55.9178,36.8642,24.8,80,75,11.18
447,Saint-Leu,RE,2021-01-30 19:56:23,-21.15,55.2833,77.0,60,6,0.81
448,South River,US,2021-01-30 19:56:23,40.4465,-74.386,34.0,36,0,1.01
449,Uong Bi,VN,2021-01-30 19:56:23,21.0333,106.7833,64.4,88,40,5.75
450,Valente,BR,2021-01-30 19:56:23,-11.4122,-39.4619,84.61,49,89,15.01
451,Axim,GH,2021-01-30 19:56:23,4.8699,-2.2405,80.2,84,98,8.5
452,Kloulklubed,PW,2021-01-30 19:56:24,7.0419,134.2556,80.6,74,75,8.05
453,Ixtapa,MX,2021-01-30 19:56:24,20.7,-105.2,78.8,57,1,9.22
454,Vila Velha,BR,2021-01-30 19:56:24,-20.3297,-40.2925,86.0,62,0,19.57
455,Saint-Joseph,RE,2021-01-30 19:56:24,-21.3667,55.6167,78.8,65,0,4.61
456,Andra,RU,2021-01-30 19:56:24,62.5147,65.8878,-12.39,89,100,10.07
457,Balangiga,PH,2021-01-30 19:56:24,11.1097,125.3875,76.8,82,98,14.67
458,Tchibanga,GA,2021-01-30 19:56:24,-2.85,11.0333,72.72,89,88,2.28
459,New Glasgow,CA,2021-01-30 19:56:24,45.5834,-62.6486,24.8,80,100,25.32
460,Flinders,AU,2021-01-30 19:56:24,-34.5833,150.8552,71.01,88,84,5.01
461,Puerto Maldonado,PE,2021-01-30 19:56:25,-12.6,-69.1833,87.8,66,40,6.91
462,Pitelino,RU,2021-01-30 19:56:25,54.5777,41.8145,21.18,97,100,11.03
463,Salinopolis,BR,2021-01-30 19:56:25,-0.6136,-47.3561,79.99,86,100,11.79
464,Buala,SB,2021-01-30 19:56:25,-8.145,159.5921,81.86,83,100,14.58
465,Bako,ET,2021-01-30 19:56:25,5.7833,36.5667,70.0,50,0,1.43
466,Yenagoa,NG,2021-01-30 19:56:25,4.9247,6.2642,80.47,78,0,6.49
467,Kichera,RU,2021-01-30 19:56:25,55.9375,110.0997,-20.16,69,0,5.79
468,Egvekinot,RU,2021-01-30 19:56:25,66.3167,-179.1667,-26.23,83,0,10.11
469,Kruisfontein,ZA,2021-01-30 19:56:25,-34.0033,24.7314,66.99,78,1,1.01
470,Chimbote,PE,2021-01-30 19:56:26,-9.0853,-78.5783,76.42,60,77,12.77
471,Oruro,BO,2021-01-30 19:56:26,-17.9833,-67.15,62.17,28,11,5.17
472,Margate,GB,2021-01-30 19:56:26,51.3813,1.3862,39.99,81,100,5.99
473,Hay River,CA,2021-01-30 19:56:10,60.8156,-115.7999,-13.0,70,7,4.61
474,Rorvik,NO,2021-01-30 19:56:26,64.8621,11.2373,28.6,95,73,11.25
475,Alta Floresta,BR,2021-01-30 19:56:26,-9.8756,-56.0861,79.97,90,63,2.73
476,Cururupu,BR,2021-01-30 19:56:26,-1.8283,-44.8683,83.43,69,61,7.58
477,San Juan,AR,2021-01-30 19:52:45,-31.5375,-68.5364,78.64,38,13,17.67
478,Santa Marta,CO,2021-01-30 19:55:13,11.2408,-74.199,89.01,54,3,18.01
479,Comodoro Rivadavia,AR,2021-01-30 19:56:27,-45.8667,-67.5,66.2,42,20,10.36
480,Uyuni,BO,2021-01-30 19:56:27,-20.4597,-66.825,62.51,25,4,12.3
481,Zabid,YE,2021-01-30 19:56:27,14.1951,43.3152,73.44,78,0,5.99
482,Mastic Beach,US,2021-01-30 19:56:27,40.7668,-72.8521,28.99,36,1,14.97
483,Salvador,SV,2021-01-30 19:56:27,13.8333,-88.9167,87.8,51,20,8.05
484,Zhigansk,RU,2021-01-30 19:56:27,66.7697,123.3711,-49.49,76,52,1.52
485,Oranjestad,AW,2021-01-30 19:54:24,12.524,-70.027,84.2,61,20,24.16
486,Meulaboh,ID,2021-01-30 19:56:28,4.1363,96.1285,75.49,85,74,5.32
487,Aras,ES,2021-01-30 19:56:28,42.5617,-2.356,46.0,91,96,1.01
488,Tabuk,PH,2021-01-30 19:56:28,17.4189,121.4443,63.45,87,100,3.24
489,Doha,QA,2021-01-30 19:56:28,25.2867,51.5333,68.0,64,0,10.36
490,Scarborough,GB,2021-01-30 19:55:50,54.2797,-0.4044,36.0,76,48,4.0
491,Makakilo City,US,2021-01-30 19:56:28,21.3469,-158.0858,73.4,73,75,4.61
492,Santa Rosa,PH,2021-01-30 19:56:28,14.3122,121.1114,73.4,68,20,3.44
493,Norilsk,RU,2021-01-30 19:56:28,69.3535,88.2027,-31.7,70,0,5.14
494,Isla Del Bosque,MX,2021-01-30 19:56:28,22.7333,-105.85,77.0,57,1,5.75
495,Kavaratti,IN,2021-01-30 19:56:28,10.5669,72.642,80.94,69,44,6.8
496,Lac Du Bonnet,CA,2021-01-30 19:56:28,50.2536,-96.0612,25.0,100,100,4.63
497,Abbeville,FR,2021-01-30 19:56:29,50.1,1.8333,41.0,69,100,16.62
498,Betanzos,ES,2021-01-30 19:56:29,43.2804,-8.2147,55.0,66,40,18.41
499,Gravdal,NO,2021-01-30 19:56:29,68.1214,13.5031,26.51,88,0,6.06
500,Akyab,MM,2021-01-30 19:56:29,20.15,92.9,68.02,61,100,11.54
501,Batemans Bay,AU,2021-01-30 19:56:29,-35.7167,150.1833,63.0,91,100,4.0
502,Chino Valley,US,2021-01-30 19:56:29,34.7575,-112.4538,39.99,100,90,4.61
503,Dubovskoye,RU,2021-01-30 19:56:29,47.4092,42.7575,34.52,91,35,9.31
504,Jurm,AF,2021-01-30 19:56:29,36.8648,70.8342,35.89,60,99,5.59
505,Wajima,JP,2021-01-30 19:56:29,37.4,136.9,36.99,81,98,14.0
506,Malatya,TR,2021-01-30 19:56:30,38.5,38.0,33.8,80,90,6.91
507,Svetlogorsk,BY,2021-01-30 19:56:30,52.6333,29.7333,24.4,98,100,2.24
508,Qasigiannguit,GL,2021-01-30 19:56:30,68.8193,-51.1922,5.0,56,75,1.14
509,Muromtsevo,RU,2021-01-30 19:56:30,56.3724,75.2418,-2.65,91,100,10.71
510,Juneau,US,2021-01-30 19:51:52,58.3019,-134.4197,32.0,86,90,6.24
511,At-Bashi,KG,2021-01-30 19:56:30,41.1702,75.8106,6.67,53,23,4.41
512,Mangai,CD,2021-01-30 19:55:12,-4.05,19.5333,72.18,97,100,3.49
513,Whitianga,NZ,2021-01-30 19:56:30,-36.8333,175.7,66.99,63,0,1.01
514,San Ramon,US,2021-01-30 19:56:31,37.7799,-121.978,57.0,71,75,2.77
515,Corner Brook,CA,2021-01-30 19:56:31,48.9667,-57.9484,26.6,80,90,9.22
516,Chifeng,CN,2021-01-30 19:56:31,42.2683,118.9636,1.42,89,0,0.89
517,Praia,CV,2021-01-30 19:56:03,14.9215,-23.5087,75.2,57,0,18.41
518,Kachiry,KZ,2021-01-30 19:56:31,53.0675,76.1036,9.18,95,100,8.88
519,Liancheng,CN,2021-01-30 19:56:31,24.0519,105.075,50.77,88,100,2.24
520,Omboue,GA,2021-01-30 19:56:31,-1.5746,9.2618,77.85,87,100,0.56
521,Ullapool,GB,2021-01-30 19:56:31,57.8987,-5.1604,30.0,71,13,1.99
522,Dali,CN,2021-01-30 19:56:32,25.7,100.1833,42.66,79,0,5.01
523,Mitsamiouli,KM,2021-01-30 19:56:32,-11.3847,43.2844,82.38,76,100,9.13
524,Haimen,CN,2021-01-30 19:56:32,23.1935,116.6142,53.6,82,0,4.47
525,Vukovar,HR,2021-01-30 19:56:32,45.3433,18.9997,42.8,93,0,2.3
526,Coruripe,BR,2021-01-30 19:56:32,-10.1256,-36.1756,81.21,72,96,11.54
527,Kralendijk,BQ,2021-01-30 19:56:32,12.15,-68.2667,78.67,77,0,18.66
528,High Prairie,CA,2021-01-30 19:56:32,55.4334,-116.4858,6.8,78,0,9.22
529,Karlstad,SE,2021-01-30 19:56:32,59.3793,13.5036,6.8,92,0,2.3
530,Blatnica,BA,2021-01-30 19:56:32,44.4864,17.8233,46.4,81,0,2.3
531,Bandarbeyla,SO,2021-01-30 19:56:32,9.4942,50.8122,74.05,74,9,14.07
532,Yueyang,CN,2021-01-30 19:56:33,29.3333,113.0919,48.34,79,100,0.78
533,Nelson Bay,AU,2021-01-30 19:56:33,-32.7167,152.15,68.0,100,90,5.75
534,Oksfjord,NO,2021-01-30 19:56:33,70.2396,22.3479,26.6,92,100,2.3
535,Laguna,US,2021-01-30 19:56:33,38.421,-121.4238,57.99,58,20,4.61
536,Idritsa,RU,2021-01-30 19:56:33,56.3316,28.8988,24.94,98,100,8.1
537,Zaysan,KZ,2021-01-30 19:56:33,47.4667,84.8667,-0.6,85,71,2.08
538,Chapais,CA,2021-01-30 19:56:33,49.7834,-74.8492,-0.4,65,90,8.05
539,Zalantun,CN,2021-01-30 19:55:06,48.0,122.7167,-15.79,86,100,1.1
540,Winnemucca,US,2021-01-30 19:56:34,40.973,-117.7357,37.4,60,1,11.5
541,Lufilufi,WS,2021-01-30 19:56:34,-13.8745,-171.5986,78.8,89,90,27.63
542,Gornopravdinsk,RU,2021-01-30 19:56:34,60.05,69.9,-0.45,92,100,10.67
543,Antofagasta,CL,2021-01-30 19:54:23,-23.65,-70.4,75.0,64,20,16.11
544,Yongchang,CN,2021-01-30 19:56:34,30.0381,119.7317,51.01,70,100,2.28
545,Riohacha,CO,2021-01-30 19:56:34,11.5444,-72.9072,85.84,50,0,16.87
546,Whitehorse,CA,2021-01-30 19:56:34,60.7161,-135.0538,-13.0,84,75,3.44
547,Norman Wells,CA,2021-01-30 19:56:34,65.282,-126.8329,-27.4,75,40,2.95
548,Bud,US,2021-01-30 19:56:35,39.447,-86.1758,35.01,68,100,14.45
549,Laerdalsoyri,NO,2021-01-30 19:56:35,61.098,7.4816,10.99,81,99,1.99
550,Gat,IL,2021-01-30 19:56:35,31.61,34.7642,55.0,56,0,1.99
551,Turukhansk,RU,2021-01-30 19:56:35,65.8167,87.9833,-31.68,76,0,4.72
552,Komsomolskiy,UZ,2021-01-30 19:56:35,40.4272,71.7189,37.4,44,100,6.91
553,Bangassou,CF,2021-01-30 19:56:35,4.7413,22.8184,74.86,29,98,1.77
